execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
2,1045,298,652,0,0,0,344,172,172,0,0,0,0,0,0,1046,298,653,,10/23/2020 14:33:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,82,37,346,0,0,0,0,0,0,0,0,0,0,0,0,82,37,347,msdb,10/23/2020 14:33:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1752,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1754,924,2065,msdb,10/23/2020 14:33:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
45,46756,623,4292,0,0,32,17731,393,441,0,0,3,0,0,0,46774,623,7078,StackOverflow2010,10/23/2020 14:33:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
82,108456,755,11849,0,0,4294,73190,890,2106,1,0,2,0,0,0,108495,755,98722,StackOverflow2010,10/23/2020 14:33:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,136,43,87,0,0,0,4,2,2,0,0,0,0,0,0,137,43,88,,10/23/2020 14:33:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11517,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,59318,4380,649460,msdb,10/23/2020 14:33:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
4,3727,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3729,649,11373,msdb,10/23/2020 14:33:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,12124,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,100979,3407,387767,msdb,10/23/2020 14:33:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,126,41,305,0,0,0,6,3,3,0,0,0,0,0,0,128,41,306,master,10/23/2020 14:33:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,117,50,153,0,0,0,0,0,0,0,0,0,0,0,0,118,50,154,msdb,10/23/2020 14:33:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,1296,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1297,644,1782,msdb,10/23/2020 14:33:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1210,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1212,241,1162,msdb,10/23/2020 14:33:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,77,18,101,0,0,0,6,3,4,0,0,0,0,0,0,77,18,101,msdb,10/23/2020 14:33:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
48,98854518,2007403,2122403,0,0,0,1336595,27510,28142,0,0,0,0,0,0,69945089,1046449,2316914,StackOverflow2010,10/23/2020 14:33:02,4e88d963cb88304ceef2eab021442c691d3717a1bfa9e14fbca561a0c6711d68
2,393,113,529,0,0,0,10,5,85,0,0,0,0,0,0,393,113,530,msdb,10/23/2020 14:33:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1649,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1651,482,2311,,10/23/2020 14:33:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,1704,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1705,526,1441,,10/23/2020 14:33:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,3122,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3124,1926,88271,msdb,10/23/2020 14:33:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,701,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,702,406,2349,msdb,10/23/2020 14:33:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4412,150903,10,3639,0,0,48,13394,3,20,23,0,5,0,0,0,157865,10,65613,StackOverflow2010,10/23/2020 14:33:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1760,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1764,133,1588,msdb,10/23/2020 14:33:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1298,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1300,861,190587,msdb,10/23/2020 14:33:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2787,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2788,768,62564,msdb,10/23/2020 14:33:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
5763,347176,20,9394,0,0,32,18310,3,19,138,0,5,0,0,0,366287,20,22739,StackOverflow2010,10/23/2020 14:34:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
1,743,588,742,0,0,0,172,172,172,0,0,0,0,0,0,742,589,742,msdb,10/23/2020 14:34:02,be5bd0f10c5003ae75828a6940da085ecb7a67ff021003c39c58e243f8d4751a
56,1610053,23608,92218,0,0,49,33657,601,683,1,0,2,0,0,0,2414459,23704,294711,StackOverflow2010,10/23/2020 14:34:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,1015,298,652,0,0,0,344,172,172,0,0,0,0,0,0,1017,298,653,,10/23/2020 14:34:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,59,37,346,0,0,0,0,0,0,0,0,0,0,0,0,59,37,347,msdb,10/23/2020 14:34:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1652,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1653,924,2065,msdb,10/23/2020 14:34:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
47,48326,623,4292,0,0,32,18517,393,441,1,0,3,0,0,0,48341,623,7078,StackOverflow2010,10/23/2020 14:34:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
81,100815,755,11849,0,0,4294,72309,890,2106,2,0,2,0,0,0,100848,755,98722,StackOverflow2010,10/23/2020 14:34:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,139,43,87,0,0,0,4,2,2,0,0,0,0,0,0,140,43,88,,10/23/2020 14:34:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13860,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,612326,4380,649460,msdb,10/23/2020 14:34:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,10915,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,77484,3407,387767,msdb,10/23/2020 14:34:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,49746,30045,85459,0,0,0,0,0,150,0,0,0,0,0,0,102395,30213,1442405,master,10/23/2020 14:34:02,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
1,68,50,153,0,0,0,0,0,0,0,0,0,0,0,0,68,50,154,msdb,10/23/2020 14:34:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,1182,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1182,644,1782,msdb,10/23/2020 14:34:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1041,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1044,241,1162,msdb,10/23/2020 14:34:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
5,5301,649,11372,0,0,8,723,144,156,0,0,0,0,0,0,5305,649,11373,msdb,10/23/2020 14:34:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
45,92656155,2007226,2124157,0,0,0,1259944,27510,28283,0,0,0,0,0,0,65276064,1045554,2527787,StackOverflow2010,10/23/2020 14:34:02,4e88d963cb88304ceef2eab021442c691d3717a1bfa9e14fbca561a0c6711d68
2,386,113,529,0,0,0,10,5,85,0,0,0,0,0,0,387,113,530,msdb,10/23/2020 14:34:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1621,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1621,482,2311,,10/23/2020 14:34:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,76,18,101,0,0,0,6,3,4,0,0,0,0,0,0,76,18,101,msdb,10/23/2020 14:34:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,3088,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3090,1926,88271,msdb,10/23/2020 14:34:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,650,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,650,406,2349,msdb,10/23/2020 14:34:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5576,194747,10,3639,0,0,48,16934,3,20,30,0,5,0,0,0,195929,10,65613,StackOverflow2010,10/23/2020 14:34:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,126,41,305,0,0,0,6,3,3,0,0,0,0,0,0,126,41,306,master,10/23/2020 14:34:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
5,1594,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1596,133,1588,msdb,10/23/2020 14:34:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1255,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1256,861,190587,msdb,10/23/2020 14:34:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2783,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2784,768,62564,msdb,10/23/2020 14:34:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1709,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1709,526,1441,,10/23/2020 14:34:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
4477,278987,20,9394,0,0,32,14231,3,19,108,0,5,0,0,0,313987,20,22739,StackOverflow2010,10/23/2020 14:35:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
47,1360510,23608,92218,0,0,49,28248,601,683,1,0,2,0,0,0,1924527,23704,294711,StackOverflow2010,10/23/2020 14:35:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,786,298,652,0,0,0,344,172,172,0,0,0,0,0,0,786,298,653,,10/23/2020 14:35:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,97,37,346,0,0,0,0,0,0,0,0,0,0,0,0,98,37,347,msdb,10/23/2020 14:35:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1793,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1794,924,2065,msdb,10/23/2020 14:35:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
47,50924,623,4292,0,0,32,18507,393,441,0,0,3,0,0,0,50940,623,7078,StackOverflow2010,10/23/2020 14:35:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
1,46,39,67,0,0,0,2,2,2,0,0,0,0,0,0,47,40,67,,10/23/2020 14:35:02,ec62d7baa400b577b89e57f5d52ed826bebf5d1f6ec669e879e3c61698c55e43
91,115574,755,11849,0,0,4294,81219,890,2106,1,0,2,0,0,0,115612,755,98722,StackOverflow2010,10/23/2020 14:35:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,125,43,87,0,0,0,4,2,2,0,0,0,0,0,0,126,43,88,,10/23/2020 14:35:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13520,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,174015,4380,649460,msdb,10/23/2020 14:35:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
4,3768,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,3772,649,11373,msdb,10/23/2020 14:35:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,10680,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,111521,3407,387767,msdb,10/23/2020 14:35:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,114,41,305,0,0,0,6,3,3,0,0,0,0,0,0,114,41,306,master,10/23/2020 14:35:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,71,50,153,0,0,0,0,0,0,0,0,0,0,0,0,71,50,154,msdb,10/23/2020 14:35:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,973,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,974,644,1782,msdb,10/23/2020 14:35:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1045,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1046,241,1162,msdb,10/23/2020 14:35:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,70,18,101,0,0,0,6,3,4,0,0,0,0,0,0,71,18,101,msdb,10/23/2020 14:35:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
46,94253927,1991713,2132777,0,0,0,1295177,27510,28389,0,0,0,0,0,0,68682786,1040347,2744592,StackOverflow2010,10/23/2020 14:35:02,4e88d963cb88304ceef2eab021442c691d3717a1bfa9e14fbca561a0c6711d68
1,61,49,75,0,0,0,2,2,2,0,0,0,0,0,0,61,50,75,,10/23/2020 14:35:02,cbee556b19be9c68bcf003d6cc3fa0186a8d2239e82764195fee4282759a7f64
2,337,113,529,0,0,0,10,5,85,0,0,0,0,0,0,338,113,530,msdb,10/23/2020 14:35:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1282,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1283,482,2311,,10/23/2020 14:35:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,1349,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1350,526,1441,,10/23/2020 14:35:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,62,51,67,0,0,0,0,0,0,0,0,0,0,0,0,62,51,67,,10/23/2020 14:35:02,2b74987b83079ec65ee86172fa464e237610cfbfb96b70a32036939f3ae694bf
1,2496,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2496,1926,88271,msdb,10/23/2020 14:35:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,690,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,691,406,2349,msdb,10/23/2020 14:35:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4024,150410,10,3639,0,0,48,12220,3,20,21,0,5,0,0,0,164762,10,65613,StackOverflow2010,10/23/2020 14:35:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1481,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1483,133,1588,msdb,10/23/2020 14:35:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1158,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1159,861,190587,msdb,10/23/2020 14:35:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2467,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2469,768,62564,msdb,10/23/2020 14:35:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
5100,322416,20,9394,0,0,32,16217,3,19,123,0,5,0,0,0,351267,20,22739,StackOverflow2010,10/23/2020 14:36:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
63,1785128,23608,92218,0,0,49,37870,601,683,4,0,2,0,0,0,2480827,23704,294711,StackOverflow2010,10/23/2020 14:36:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,975,298,652,0,0,0,344,172,172,0,0,0,0,0,0,975,298,653,,10/23/2020 14:36:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,43,37,346,0,0,0,0,0,0,0,0,0,0,0,0,42,37,347,msdb,10/23/2020 14:36:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1019,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1019,924,2065,msdb,10/23/2020 14:36:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
47,45130,623,4292,0,0,32,18521,393,441,0,0,3,0,0,0,45145,623,7078,StackOverflow2010,10/23/2020 14:36:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
108,132437,755,11849,0,0,4294,96401,890,2106,1,0,2,0,0,0,132479,755,98722,StackOverflow2010,10/23/2020 14:36:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,131,43,87,0,0,0,4,2,2,0,0,0,0,0,0,132,43,88,,10/23/2020 14:36:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,14069,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,199553,4380,649460,msdb,10/23/2020 14:36:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,23738,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,85807,3407,387767,msdb,10/23/2020 14:36:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,122,41,305,0,0,0,6,3,3,0,0,0,0,0,0,123,41,306,master,10/23/2020 14:36:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,53,50,153,0,0,0,0,0,0,0,0,0,0,0,0,53,50,154,msdb,10/23/2020 14:36:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
1,782,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,783,644,1782,msdb,10/23/2020 14:36:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,604,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,606,241,1162,msdb,10/23/2020 14:36:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4158,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4160,649,11373,msdb,10/23/2020 14:36:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
45,92589373,1988800,2132777,0,0,0,1272194,27510,28515,0,0,0,0,0,0,61382710,1040347,2744592,StackOverflow2010,10/23/2020 14:36:02,4e88d963cb88304ceef2eab021442c691d3717a1bfa9e14fbca561a0c6711d68
2,378,113,529,0,0,0,10,5,85,0,0,0,0,0,0,379,113,530,msdb,10/23/2020 14:36:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1577,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1577,482,2311,,10/23/2020 14:36:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,46,18,101,0,0,0,6,3,4,0,0,0,0,0,0,46,18,101,msdb,10/23/2020 14:36:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2184,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2187,1926,88271,msdb,10/23/2020 14:36:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,1269,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,1270,406,2349,msdb,10/23/2020 14:36:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4544,179681,10,3639,0,0,48,13797,3,20,24,0,5,0,0,0,180713,10,65613,StackOverflow2010,10/23/2020 14:36:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,990,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,992,133,1588,msdb,10/23/2020 14:36:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,917,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,918,861,190587,msdb,10/23/2020 14:36:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,1927,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,1926,768,62564,msdb,10/23/2020 14:36:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1640,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1641,526,1441,,10/23/2020 14:36:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
4643,338529,20,9394,0,0,32,14746,3,19,111,0,5,0,0,0,354989,20,22739,StackOverflow2010,10/23/2020 14:37:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
45,1502998,23608,95784,0,0,49,27045,601,683,2,0,2,0,0,0,2465112,23704,530525,StackOverflow2010,10/23/2020 14:37:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
2,985,298,652,0,0,0,344,172,172,0,0,0,0,0,0,993,298,653,,10/23/2020 14:37:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,65,37,346,0,0,0,0,0,0,0,0,0,0,0,0,66,37,347,msdb,10/23/2020 14:37:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1673,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1675,924,2065,msdb,10/23/2020 14:37:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
57,84510,623,5603,0,0,32,22502,393,441,1,0,3,0,0,0,89469,623,9023,StackOverflow2010,10/23/2020 14:37:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
109,174731,755,11849,0,0,4294,97296,890,2106,4,0,2,0,0,0,180512,755,98722,StackOverflow2010,10/23/2020 14:37:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,121,43,87,0,0,0,4,2,2,0,0,0,0,0,0,122,43,88,,10/23/2020 14:37:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11451,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,54351,4380,649460,msdb,10/23/2020 14:37:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
4,3792,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3796,649,11373,msdb,10/23/2020 14:37:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,21557,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,41466,3407,387767,msdb,10/23/2020 14:37:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,66,41,305,0,0,0,3,3,3,0,0,0,0,0,0,67,41,306,master,10/23/2020 14:37:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
1,205,166,205,0,0,0,8,8,8,0,0,0,0,0,0,206,166,205,msdb,10/23/2020 14:37:02,c78e77dab27ef8b0d2177cb25473945c7ce073af3c4226b805df6d68102dcec9
1,80,50,153,0,0,0,0,0,0,0,0,0,0,0,0,80,50,154,msdb,10/23/2020 14:37:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
5,1662,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1665,133,1588,msdb,10/23/2020 14:37:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1038,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1040,644,1782,msdb,10/23/2020 14:37:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1125,168,1161,0,0,0,12,0,6,0,0,0,0,0,0,1127,241,1162,msdb,10/23/2020 14:37:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
2,68,18,101,0,0,0,6,3,4,0,0,0,0,0,0,68,18,101,msdb,10/23/2020 14:37:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
44,91787135,1988800,2331586,0,0,0,1246249,27510,28621,0,0,0,0,0,0,62374502,1040347,3438548,StackOverflow2010,10/23/2020 14:37:02,4e88d963cb88304ceef2eab021442c691d3717a1bfa9e14fbca561a0c6711d68
2,401,113,529,0,0,0,10,5,85,0,0,0,0,0,0,401,113,530,msdb,10/23/2020 14:37:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1599,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1600,482,2311,,10/23/2020 14:37:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,1701,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1702,526,1441,,10/23/2020 14:37:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
1,2658,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2659,1926,88271,msdb,10/23/2020 14:37:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,729,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,729,406,2349,msdb,10/23/2020 14:37:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4556,205279,10,9051,0,0,48,13837,3,20,25,0,5,0,0,0,213213,10,65613,StackOverflow2010,10/23/2020 14:37:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
1,1294,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1295,861,190587,msdb,10/23/2020 14:37:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2408,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2410,768,62564,msdb,10/23/2020 14:37:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1591,482,2310,0,0,0,344,172,172,0,0,0,0,0,0,1592,482,2311,,10/23/2020 14:38:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
